apdl_elem_id,offset_elem_id,offset_node_id,master_node,slave_node,source_semantics,system,assembly_name,reason
2024759,,,2007242,2016121,ALL,passage_interface,H04,CW2_GATE_14 下横梁轴 -> 横通道三角接口根节点刚性偏置
2024760,,,2001379,2016282,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope01 分段 master -> 顶弦 r=0 slave；含刚体转动
2024761,,,2001379,2016283,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope01 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024762,,,2001380,2016284,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope02 分段 master -> 顶弦 r=0 slave；含刚体转动
2024763,,,2001380,2016285,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope02 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024764,,,2001381,2016286,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope03 分段 master -> 顶弦 r=0 slave；含刚体转动
2024765,,,2001381,2016287,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope03 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024766,,,2001382,2016288,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope04 分段 master -> 顶弦 r=0 slave；含刚体转动
2024767,,,2001382,2016289,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope04 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024768,,,2001383,2016290,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope05 分段 master -> 顶弦 r=0 slave；含刚体转动
2024769,,,2001383,2016291,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope05 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024770,,,2001384,2016292,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope06 分段 master -> 顶弦 r=0 slave；含刚体转动
2024771,,,2001384,2016293,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope06 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024772,,,2001385,2016294,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope07 分段 master -> 顶弦 r=0 slave；含刚体转动
2024773,,,2001385,2016295,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope07 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024774,,,2001386,2016296,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope08 分段 master -> 顶弦 r=0 slave；含刚体转动
2024775,,,2001386,2016297,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope08 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024776,,,2001387,2016298,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope09 分段 master -> 顶弦 r=0 slave；含刚体转动
2024777,,,2001387,2016299,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope09 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024778,,,2001388,2016300,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope10 分段 master -> 顶弦 r=0 slave；含刚体转动
2024779,,,2001388,2016301,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope10 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024780,,,2001389,2016302,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope11 分段 master -> 顶弦 r=0 slave；含刚体转动
2024781,,,2001389,2016303,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope11 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024782,,,2001390,2016304,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope12 分段 master -> 顶弦 r=0 slave；含刚体转动
2024783,,,2001390,2016305,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope12 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024784,,,2001391,2016306,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope13 分段 master -> 顶弦 r=0 slave；含刚体转动
2024785,,,2001391,2016307,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope13 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024786,,,2001392,2016308,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope14 分段 master -> 顶弦 r=0 slave；含刚体转动
2024787,,,2001392,2016309,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope14 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024788,,,2001393,2016310,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope15 分段 master -> 顶弦 r=0 slave；含刚体转动
2024789,,,2001393,2016311,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope15 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024790,,,2001394,2016312,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope16 分段 master -> 顶弦 r=0 slave；含刚体转动
2024791,,,2001394,2016313,ALL,passage_interface,H05,CW1_GATE_17 下横梁 rope16 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024792,,,2007485,2016314,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope01 分段 master -> 顶弦 r=0 slave；含刚体转动
2024793,,,2007485,2016315,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope01 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024794,,,2007486,2016316,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope02 分段 master -> 顶弦 r=0 slave；含刚体转动
2024795,,,2007486,2016317,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope02 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024796,,,2007487,2016318,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope03 分段 master -> 顶弦 r=0 slave；含刚体转动
2024797,,,2007487,2016319,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope03 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024798,,,2007488,2016320,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope04 分段 master -> 顶弦 r=0 slave；含刚体转动
2024799,,,2007488,2016321,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope04 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024800,,,2007489,2016322,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope05 分段 master -> 顶弦 r=0 slave；含刚体转动
2024801,,,2007489,2016323,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope05 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024802,,,2007490,2016324,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope06 分段 master -> 顶弦 r=0 slave；含刚体转动
2024803,,,2007490,2016325,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope06 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024804,,,2007491,2016326,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope07 分段 master -> 顶弦 r=0 slave；含刚体转动
2024805,,,2007491,2016327,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope07 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024806,,,2007492,2016328,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope08 分段 master -> 顶弦 r=0 slave；含刚体转动
2024807,,,2007492,2016329,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope08 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024808,,,2007493,2016330,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope09 分段 master -> 顶弦 r=0 slave；含刚体转动
2024809,,,2007493,2016331,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope09 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024810,,,2007494,2016332,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope10 分段 master -> 顶弦 r=0 slave；含刚体转动
2024811,,,2007494,2016333,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope10 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024812,,,2007495,2016334,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope11 分段 master -> 顶弦 r=0 slave；含刚体转动
2024813,,,2007495,2016335,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope11 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024814,,,2007496,2016336,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope12 分段 master -> 顶弦 r=0 slave；含刚体转动
2024815,,,2007496,2016337,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope12 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024816,,,2007497,2016338,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope13 分段 master -> 顶弦 r=0 slave；含刚体转动
2024817,,,2007497,2016339,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope13 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024818,,,2007498,2016340,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope14 分段 master -> 顶弦 r=0 slave；含刚体转动
2024819,,,2007498,2016341,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope14 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024820,,,2007499,2016342,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope15 分段 master -> 顶弦 r=0 slave；含刚体转动
2024821,,,2007499,2016343,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope15 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024822,,,2007500,2016344,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope16 分段 master -> 顶弦 r=0 slave；含刚体转动
2024823,,,2007500,2016345,ALL,passage_interface,H05,CW2_GATE_17 下横梁 rope16 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024824,,,2001379,2017095,ALL,passage_interface,H05,CW1_GATE_17 下横梁轴 -> 横通道三角接口根节点刚性偏置
2024825,,,2007500,2017099,ALL,passage_interface,H05,CW2_GATE_17 下横梁轴 -> 横通道三角接口根节点刚性偏置
2024826,,,2001637,2017260,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope01 分段 master -> 顶弦 r=0 slave；含刚体转动
2024827,,,2001637,2017261,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope01 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024828,,,2001638,2017262,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope02 分段 master -> 顶弦 r=0 slave；含刚体转动
2024829,,,2001638,2017263,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope02 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024830,,,2001639,2017264,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope03 分段 master -> 顶弦 r=0 slave；含刚体转动
2024831,,,2001639,2017265,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope03 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024832,,,2001640,2017266,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope04 分段 master -> 顶弦 r=0 slave；含刚体转动
2024833,,,2001640,2017267,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope04 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024834,,,2001641,2017268,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope05 分段 master -> 顶弦 r=0 slave；含刚体转动
2024835,,,2001641,2017269,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope05 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024836,,,2001642,2017270,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope06 分段 master -> 顶弦 r=0 slave；含刚体转动
2024837,,,2001642,2017271,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope06 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024838,,,2001643,2017272,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope07 分段 master -> 顶弦 r=0 slave；含刚体转动
2024839,,,2001643,2017273,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope07 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024840,,,2001644,2017274,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope08 分段 master -> 顶弦 r=0 slave；含刚体转动
2024841,,,2001644,2017275,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope08 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024842,,,2001645,2017276,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope09 分段 master -> 顶弦 r=0 slave；含刚体转动
2024843,,,2001645,2017277,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope09 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024844,,,2001646,2017278,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope10 分段 master -> 顶弦 r=0 slave；含刚体转动
2024845,,,2001646,2017279,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope10 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024846,,,2001647,2017280,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope11 分段 master -> 顶弦 r=0 slave；含刚体转动
2024847,,,2001647,2017281,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope11 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024848,,,2001648,2017282,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope12 分段 master -> 顶弦 r=0 slave；含刚体转动
2024849,,,2001648,2017283,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope12 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024850,,,2001649,2017284,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope13 分段 master -> 顶弦 r=0 slave；含刚体转动
2024851,,,2001649,2017285,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope13 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024852,,,2001650,2017286,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope14 分段 master -> 顶弦 r=0 slave；含刚体转动
2024853,,,2001650,2017287,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope14 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024854,,,2001651,2017288,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope15 分段 master -> 顶弦 r=0 slave；含刚体转动
2024855,,,2001651,2017289,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope15 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024856,,,2001652,2017290,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope16 分段 master -> 顶弦 r=0 slave；含刚体转动
2024857,,,2001652,2017291,ALL,passage_interface,H06,CW1_GATE_20 下横梁 rope16 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024858,,,2007743,2017292,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope01 分段 master -> 顶弦 r=0 slave；含刚体转动
2024859,,,2007743,2017293,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope01 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024860,,,2007744,2017294,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope02 分段 master -> 顶弦 r=0 slave；含刚体转动
2024861,,,2007744,2017295,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope02 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024862,,,2007745,2017296,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope03 分段 master -> 顶弦 r=0 slave；含刚体转动
2024863,,,2007745,2017297,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope03 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024864,,,2007746,2017298,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope04 分段 master -> 顶弦 r=0 slave；含刚体转动
2024865,,,2007746,2017299,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope04 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024866,,,2007747,2017300,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope05 分段 master -> 顶弦 r=0 slave；含刚体转动
2024867,,,2007747,2017301,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope05 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024868,,,2007748,2017302,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope06 分段 master -> 顶弦 r=0 slave；含刚体转动
2024869,,,2007748,2017303,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope06 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024870,,,2007749,2017304,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope07 分段 master -> 顶弦 r=0 slave；含刚体转动
2024871,,,2007749,2017305,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope07 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024872,,,2007750,2017306,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope08 分段 master -> 顶弦 r=0 slave；含刚体转动
2024873,,,2007750,2017307,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope08 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024874,,,2007751,2017308,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope09 分段 master -> 顶弦 r=0 slave；含刚体转动
2024875,,,2007751,2017309,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope09 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024876,,,2007752,2017310,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope10 分段 master -> 顶弦 r=0 slave；含刚体转动
2024877,,,2007752,2017311,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope10 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024878,,,2007753,2017312,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope11 分段 master -> 顶弦 r=0 slave；含刚体转动
2024879,,,2007753,2017313,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope11 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024880,,,2007754,2017314,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope12 分段 master -> 顶弦 r=0 slave；含刚体转动
2024881,,,2007754,2017315,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope12 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024882,,,2007755,2017316,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope13 分段 master -> 顶弦 r=0 slave；含刚体转动
2024883,,,2007755,2017317,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope13 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024884,,,2007756,2017318,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope14 分段 master -> 顶弦 r=0 slave；含刚体转动
2024885,,,2007756,2017319,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope14 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024886,,,2007757,2017320,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope15 分段 master -> 顶弦 r=0 slave；含刚体转动
2024887,,,2007757,2017321,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope15 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024888,,,2007758,2017322,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope16 分段 master -> 顶弦 r=0 slave；含刚体转动
2024889,,,2007758,2017323,ALL,passage_interface,H06,CW2_GATE_20 下横梁 rope16 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024890,,,2001637,2018073,ALL,passage_interface,H06,CW1_GATE_20 下横梁轴 -> 横通道三角接口根节点刚性偏置
2024891,,,2007758,2018077,ALL,passage_interface,H06,CW2_GATE_20 下横梁轴 -> 横通道三角接口根节点刚性偏置
2024892,,,2001895,2018238,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope01 分段 master -> 顶弦 r=0 slave；含刚体转动
2024893,,,2001895,2018239,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope01 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024894,,,2001896,2018240,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope02 分段 master -> 顶弦 r=0 slave；含刚体转动
2024895,,,2001896,2018241,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope02 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024896,,,2001897,2018242,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope03 分段 master -> 顶弦 r=0 slave；含刚体转动
2024897,,,2001897,2018243,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope03 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024898,,,2001898,2018244,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope04 分段 master -> 顶弦 r=0 slave；含刚体转动
2024899,,,2001898,2018245,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope04 分段 master -> 顶弦 r=1500 slave；含刚体转动
2024900,,,2001899,2018246,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope05 分段 master -> 顶弦 r=0 slave；含刚体转动
2024901,,,2001899,2018247,ALL,passage_interface,H07,CW1_GATE_23 下横梁 rope05 分段 master -> 顶弦 r=1500 slave；含刚体转动
